,code,type,team,player,x,y,minute,second,period,match,team_name,player_name,outcome,phase,tipo.1,end_x,end_y,extra
1314,1,pass,1564,493344,75.4,31.6,79,14,2,2372222,Almería,Sergio Arribas,1,0,0,85.2,47.8,0
1315,61,touched_ball,1564,132161,85.2,47.8,79,14,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1316,12,clearance,184,77359,13.7,59.6,79,15,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,41.3,65.9,0
1317,1,pass,1564,210977,61.5,36.4,79,20,2,2372222,Almería,Srdjan Babic,1,0,0,54.9,22.1,0
1318,1,pass,1564,469402,54.9,22.1,79,21,2,2372222,Almería,Edgar González,1,0,0,64.3,3.5,0
1319,1,pass,1564,562720,64.3,3.5,79,24,2,2372222,Almería,Marc Pubill,1,0,0,64.3,11.7,0
1320,1,pass,1564,476412,63.5,9.2,79,27,2,2372222,Almería,Dion Lopy,1,0,0,55.2,46.9,0
1321,1,pass,1564,210977,73.8,66.4,79,33,2,2372222,Almería,Srdjan Babic,1,0,0,78.0,82.3,0
1322,1,pass,1564,220871,75.0,81.5,79,37,2,2372222,Almería,Sergio Akieme,1,0,0,71.0,53.3,0
1323,13,chance_missed,1564,476412,70.9,49.6,79,39,2,2372222,Almería,Dion Lopy,1,22,0,0.0,0.0,0
1324,5,ball_out,184,441175,0.0,66.6,79,41,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,346,0.0,0.0,0
1325,5,ball_out,1564,476412,100.0,33.4,79,41,2,2372222,Almería,Dion Lopy,0,0,346,0.0,0.0,0
1326,1,pass,184,94878,4.4,50.4,80,1,2,2372222,Rayo Vallecano,Stole Dimitrievski,1,0,0,22.4,83.9,0
1327,1,pass,184,77359,22.4,83.9,80,2,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,30.0,94.6,0
1328,1,pass,184,178424,29.9,99.3,80,4,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,11.7,81.4,0
1329,1,failed_pass,184,77359,21.6,87.3,80,6,2,2372222,Rayo Vallecano,Florian Lejeune,0,0,0,69.0,97.3,0
1330,49,ball_recovery,1564,562720,34.5,2.2,80,11,2,2372222,Almería,Marc Pubill,1,0,0,0.0,0.0,0
1331,1,pass,1564,562720,34.5,2.3,80,12,2,2372222,Almería,Marc Pubill,1,0,0,36.4,15.8,0
1332,1,pass,1564,469402,36.4,21.0,80,15,2,2372222,Almería,Edgar González,1,0,0,43.9,20.7,0
1333,1,pass,1564,476412,41.0,31.9,80,18,2,2372222,Almería,Dion Lopy,1,0,0,31.8,28.3,0
1334,1,failed_pass,1564,469402,33.6,31.0,80,21,2,2372222,Almería,Edgar González,0,0,0,46.1,30.9,0
1335,49,ball_recovery,184,433161,56.8,73.0,80,23,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1336,1,pass,184,433161,56.8,73.0,80,23,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,59.7,67.8,0
1337,1,pass,184,434078,56.7,63.5,80,24,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,74.8,53.2,0
1338,15,shot_blocked,184,449300,80.6,53.3,80,28,2,2372222,Rayo Vallecano,Randy Nteka,1,22,0,0.0,0.0,0
1339,10,save,1564,469402,17.3,47.1,80,28,2,2372222,Almería,Edgar González,1,0,0,0.0,0.0,0
1340,12,clearance,1564,469402,17.4,43.6,80,31,2,2372222,Almería,Edgar González,1,0,0,29.1,37.9,0
1341,1,pass,184,434078,70.8,64.3,80,33,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,77.0,78.3,0
1342,1,pass,184,165682,75.2,77.5,80,36,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,68.9,70.1,0
1343,1,pass,184,434078,68.8,72.8,80,37,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,70.4,92.8,0
1344,1,pass,184,178424,70.2,94.2,80,39,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,46.5,69.9,0
1345,1,pass,184,433161,46.0,67.4,80,42,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,41.2,23.0,0
1346,1,pass,184,89399,40.5,20.8,80,46,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,60.0,4.7,0
1347,1,pass,184,97624,59.7,5.4,80,50,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,81.5,6.0,0
1348,1,pass,184,441175,95.8,18.8,80,55,2,2372222,Rayo Vallecano,Pathé Ciss,1,0,0,77.1,86.6,0
1349,3,dribble_successful,184,178424,86.4,82.8,81,1,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1350,45,dribble_received,1564,433952,13.6,17.2,81,1,2,2372222,Almería,Largie Ramazani,0,0,0,0.0,0.0,0
1351,15,shot_blocked,184,178424,87.0,73.9,81,3,2,2372222,Rayo Vallecano,Alfonso Espino,1,22,0,0.0,0.0,0
1352,10,save,1564,195457,8.6,34.1,81,4,2,2372222,Almería,Melero,1,0,0,0.0,0.0,0
1353,6,corner_kick,184,178424,92.0,74.2,81,6,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,0.0,0.0,0
1354,6,corner_kick,1564,195457,8.0,25.8,81,6,2,2372222,Almería,Melero,0,0,0,0.0,0.0,0
1355,18,substitution_out,184,449300,99.5,99.5,81,47,2,2372222,Rayo Vallecano,Randy Nteka,1,0,0,0.0,0.0,0
1356,19,substitution_in,184,48847,99.5,99.5,81,47,2,2372222,Rayo Vallecano,Radamel Falcao,1,0,0,0.0,0.0,0
1357,1,failed_pass,184,165682,99.5,99.5,81,58,2,2372222,Rayo Vallecano,Álvaro García,0,0,0,84.6,45.7,0
1358,61,touched_ball,1564,433952,18.8,58.7,82,0,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
1359,4,foul_received,1564,493344,25.0,57.0,82,2,2,2372222,Almería,Sergio Arribas,1,0,152,0.0,0.0,265
1360,4,foul_committed,184,433161,75.0,43.0,82,2,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,152,0.0,0.0,265
1361,18,substitution_out,1564,433952,24.6,58.8,82,22,2,2372222,Almería,Largie Ramazani,1,0,0,0.0,0.0,0
1362,19,substitution_in,1564,539673,24.6,58.8,82,22,2,2372222,Almería,Marko Milovanovic,1,0,0,0.0,0.0,0
1363,1,pass,1564,210977,24.6,58.8,82,36,2,2372222,Almería,Srdjan Babic,1,0,0,28.6,27.9,0
1364,1,pass,1564,195457,36.0,24.8,82,37,2,2372222,Almería,Melero,1,0,0,54.8,4.2,0
1365,1,pass,1564,562720,55.8,4.9,82,39,2,2372222,Almería,Marc Pubill,1,0,0,59.2,8.8,0
1366,3,failed_dribble,1564,132161,64.8,3.4,82,44,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1367,7,tackle,184,433161,35.2,96.6,82,44,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1368,5,ball_out,184,433161,39.8,100.0,82,45,2,2372222,Rayo Vallecano,Óscar Valentín,0,0,347,0.0,0.0,0
1369,5,ball_out,1564,132161,60.2,0.0,82,45,2,2372222,Almería,Adri Embarba,1,0,347,0.0,0.0,0
1370,1,failed_pass,1564,562720,60.4,0.0,82,48,2,2372222,Almería,Marc Pubill,0,0,0,75.5,14.3,0
1371,1,failed_pass,184,178424,31.6,90.4,82,49,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,70.2,67.2,0
1372,1,pass,1564,469402,31.4,30.7,82,54,2,2372222,Almería,Edgar González,1,0,0,39.7,52.1,0
1373,1,pass,1564,220871,39.7,52.1,82,56,2,2372222,Almería,Sergio Akieme,1,0,0,45.9,58.4,0
1374,4,foul_received,1564,432838,44.0,58.1,82,59,2,2372222,Almería,Luis Suárez,1,0,152,0.0,0.0,0
1375,4,foul_committed,184,441175,56.0,41.9,82,59,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,152,0.0,0.0,0
1376,1,pass,1564,476412,51.2,53.7,83,8,2,2372222,Almería,Dion Lopy,1,0,0,39.8,36.4,0
1377,1,pass,1564,469402,39.0,34.5,83,12,2,2372222,Almería,Edgar González,1,0,0,44.0,23.6,0
1378,1,pass,1564,195457,56.1,10.7,83,17,2,2372222,Almería,Melero,1,0,0,55.3,1.7,0
1379,1,pass,1564,562720,55.3,2.2,83,18,2,2372222,Almería,Marc Pubill,1,0,0,37.5,27.4,0
1380,1,pass,1564,469402,39.2,27.9,83,22,2,2372222,Almería,Edgar González,1,0,0,39.0,60.8,0
1381,1,pass,1564,210977,36.1,70.5,83,27,2,2372222,Almería,Srdjan Babic,1,0,0,32.0,31.8,0
1382,1,pass,1564,469402,34.9,29.7,83,32,2,2372222,Almería,Edgar González,1,0,0,38.0,66.1,0
1383,1,pass,1564,210977,44.5,70.9,83,35,2,2372222,Almería,Srdjan Babic,1,0,0,61.1,93.3,0
1384,1,pass,1564,220871,56.3,76.7,83,40,2,2372222,Almería,Sergio Akieme,1,0,0,44.3,71.4,0
1385,1,pass,1564,210977,44.3,71.4,83,42,2,2372222,Almería,Srdjan Babic,1,0,0,53.3,58.7,0
1386,1,pass,1564,476412,53.4,58.7,83,44,2,2372222,Almería,Dion Lopy,1,0,0,66.8,71.2,0
1387,1,failed_pass,1564,195457,75.0,66.3,83,48,2,2372222,Almería,Melero,0,0,0,85.2,40.0,0
1388,12,clearance,184,178424,13.2,64.5,83,49,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,22.6,64.7,0
1389,1,pass,1564,493344,76.2,32.2,83,51,2,2372222,Almería,Sergio Arribas,1,0,0,84.8,24.1,0
1390,1,failed_pass,1564,132161,85.2,23.1,83,54,2,2372222,Almería,Adri Embarba,0,0,0,92.1,47.9,0
1391,44,aerial_duel,184,77359,8.7,53.2,83,54,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,0.0,0.0,0
1392,44,aerial_duel,1564,539673,91.3,46.8,83,54,2,2372222,Almería,Marko Milovanovic,0,0,0,0.0,0.0,0
1393,12,clearance,184,77359,9.5,54.0,83,55,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,30.0,68.7,0
1394,1,pass,1564,493344,80.9,52.4,83,58,2,2372222,Almería,Sergio Arribas,1,0,0,86.0,73.2,0
1395,15,shot_blocked,1564,432838,86.2,70.3,84,1,2,2372222,Almería,Luis Suárez,1,22,0,0.0,0.0,0
1396,10,save,184,97624,11.8,32.7,84,1,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,0.0,0.0,0
1397,49,ball_recovery,184,48847,38.9,13.9,84,5,2,2372222,Rayo Vallecano,Radamel Falcao,1,0,0,0.0,0.0,0
1398,4,foul_received,184,48847,37.9,12.8,84,6,2,2372222,Rayo Vallecano,Radamel Falcao,1,0,152,0.0,0.0,265
1399,4,foul_committed,1564,210977,62.1,87.2,84,6,2,2372222,Almería,Srdjan Babic,0,0,152,0.0,0.0,265
1400,18,substitution_out,184,433161,38.1,14.7,85,5,2,2372222,Rayo Vallecano,Óscar Valentín,1,0,0,0.0,0.0,0
1401,19,substitution_in,184,587592,38.1,14.7,85,5,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,0.0,0.0,0
1402,18,substitution_out,184,165682,38.1,14.7,85,17,2,2372222,Rayo Vallecano,Álvaro García,1,0,0,0.0,0.0,0
1403,19,substitution_in,184,498444,38.1,14.7,85,17,2,2372222,Rayo Vallecano,Pep Chavarría,1,0,0,0.0,0.0,0
1404,1,pass,184,89399,39.4,24.5,85,25,2,2372222,Rayo Vallecano,Aridane Hernández,1,0,0,74.6,6.9,0
1405,1,failed_pass,184,94756,75.3,6.2,85,27,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,92.0,25.9,0
1406,49,ball_recovery,1564,210977,9.3,75.7,85,29,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
1407,1,pass,1564,210977,9.3,75.7,85,29,2,2372222,Almería,Srdjan Babic,1,0,0,2.7,56.0,0
1408,1,pass,1564,76611,2.7,56.0,85,31,2,2372222,Almería,Diego Mariño,1,0,0,13.1,57.9,0
1409,1,pass,1564,469402,13.1,57.9,85,32,2,2372222,Almería,Edgar González,1,0,0,5.9,83.2,0
1410,1,pass,1564,210977,8.3,83.3,85,35,2,2372222,Almería,Srdjan Babic,1,0,0,29.4,12.8,0
1411,1,failed_pass,1564,562720,28.8,13.4,85,41,2,2372222,Almería,Marc Pubill,0,0,0,30.3,13.4,0
1412,74,pass_block,184,498444,70.8,93.5,85,41,2,2372222,Rayo Vallecano,Pep Chavarría,1,0,0,0.0,0.0,0
1413,44,aerial_duel,184,498444,71.4,90.6,85,42,2,2372222,Rayo Vallecano,Pep Chavarría,1,0,0,0.0,0.0,0
1414,44,aerial_duel,1564,562720,28.6,9.4,85,42,2,2372222,Almería,Marc Pubill,0,0,0,0.0,0.0,0
1415,61,touched_ball,184,498444,71.8,92.6,85,42,2,2372222,Rayo Vallecano,Pep Chavarría,0,0,0,0.0,0.0,0
1416,61,touched_ball,1564,562720,28.9,22.2,85,44,2,2372222,Almería,Marc Pubill,0,0,0,0.0,0.0,0
1417,49,ball_recovery,184,434078,69.9,75.2,85,45,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,0.0,0.0,0
1418,83,unidentified,1564,195457,31.2,26.1,85,48,2,2372222,Almería,Melero,0,0,0,0.0,0.0,0
1419,61,touched_ball,184,434078,69.8,67.8,85,48,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,0.0,0.0,0
1420,49,ball_recovery,1564,476412,29.8,37.3,85,49,2,2372222,Almería,Dion Lopy,1,0,0,0.0,0.0,0
1421,1,pass,1564,476412,29.8,36.6,85,52,2,2372222,Almería,Dion Lopy,1,0,0,30.9,25.2,0
1422,1,pass,1564,195457,31.2,24.1,85,54,2,2372222,Almería,Melero,1,0,0,30.6,9.7,0
1423,1,failed_pass,1564,562720,31.7,8.8,85,56,2,2372222,Almería,Marc Pubill,0,0,0,66.1,17.6,0
1424,1,failed_pass,184,77359,30.5,83.7,85,59,2,2372222,Rayo Vallecano,Florian Lejeune,0,0,0,33.5,90.3,0
1425,44,aerial_duel,1564,132161,66.6,12.3,86,1,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
1426,44,aerial_duel,184,178424,33.4,87.7,86,1,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,0.0,0.0,0
1427,61,touched_ball,1564,132161,65.5,23.4,86,1,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
1428,4,foul_received,184,178424,33.8,90.2,86,3,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,152,0.0,0.0,265
1429,4,foul_committed,1564,132161,66.2,9.8,86,3,2,2372222,Almería,Adri Embarba,0,0,152,0.0,0.0,265
1430,1,failed_pass,184,178424,28.3,91.7,86,36,2,2372222,Rayo Vallecano,Alfonso Espino,0,0,0,86.2,37.3,0
1431,49,ball_recovery,1564,76611,13.2,56.3,86,41,2,2372222,Almería,Diego Mariño,1,0,0,0.0,0.0,0
1432,1,pass,1564,76611,12.0,61.2,86,41,2,2372222,Almería,Diego Mariño,1,0,0,22.5,31.6,0
1433,1,pass,1564,469402,33.8,27.6,86,46,2,2372222,Almería,Edgar González,1,0,0,40.7,17.4,0
1434,1,pass,1564,195457,40.7,17.4,86,47,2,2372222,Almería,Melero,1,0,0,36.3,28.0,0
1435,1,pass,1564,469402,36.6,27.6,86,50,2,2372222,Almería,Edgar González,1,0,0,41.8,15.2,0
1436,1,failed_pass,1564,195457,45.4,14.7,86,53,2,2372222,Almería,Melero,0,0,0,54.4,31.3,0
1437,8,cut_pass,184,587592,42.0,75.0,86,54,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,0.0,0.0,0
1438,4,foul_received,1564,476412,47.6,29.5,86,57,2,2372222,Almería,Dion Lopy,1,0,152,0.0,0.0,0
1439,4,foul_committed,184,587592,52.4,70.5,86,57,2,2372222,Rayo Vallecano,Diego Méndez,0,0,152,0.0,0.0,0
1440,1,pass,1564,469402,48.0,25.5,87,3,2,2372222,Almería,Edgar González,1,0,0,62.5,6.8,0
1441,1,pass,1564,195457,65.6,8.3,87,7,2,2372222,Almería,Melero,1,0,0,70.9,27.0,0
1442,50,ball_stolen,1564,132161,72.8,28.6,87,8,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1443,7,tackle,184,441175,27.2,71.4,87,10,2,2372222,Rayo Vallecano,Pathé Ciss,0,0,0,0.0,0.0,0
1444,61,touched_ball,1564,132161,75.7,24.9,87,10,2,2372222,Almería,Adri Embarba,1,0,0,0.0,0.0,0
1445,1,pass,1564,493344,82.3,14.7,87,12,2,2372222,Almería,Sergio Arribas,1,0,0,82.8,5.9,0
1446,1,failed_pass,1564,562720,83.0,5.3,87,14,2,2372222,Almería,Marc Pubill,0,0,0,96.8,89.1,0
1447,49,ball_recovery,184,97624,6.6,14.9,87,18,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,0.0,0.0,0
1448,1,pass,184,97624,6.6,11.8,87,18,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,37.2,14.9,0
1449,1,failed_pass,184,48847,39.2,14.7,87,21,2,2372222,Rayo Vallecano,Radamel Falcao,0,0,0,61.1,29.3,0
1450,49,ball_recovery,1564,469402,39.0,65.8,87,23,2,2372222,Almería,Edgar González,1,0,0,0.0,0.0,0
1451,1,pass,1564,469402,39.5,30.3,87,30,2,2372222,Almería,Edgar González,1,0,0,48.1,26.5,0
1452,1,pass,1564,493344,54.5,16.4,87,35,2,2372222,Almería,Sergio Arribas,1,0,0,58.3,29.1,0
1453,4,foul_received,1564,476412,60.4,37.2,87,38,2,2372222,Almería,Dion Lopy,1,0,152,0.0,0.0,265
1454,4,foul_committed,184,48847,39.6,62.8,87,38,2,2372222,Rayo Vallecano,Radamel Falcao,0,0,152,0.0,0.0,265
1455,1,pass,1564,493344,62.9,45.1,87,52,2,2372222,Almería,Sergio Arribas,1,0,0,67.9,27.6,0
1456,1,pass,1564,132161,69.0,27.1,87,54,2,2372222,Almería,Adri Embarba,1,0,0,74.5,10.4,0
1457,1,pass,1564,562720,74.5,10.4,87,56,2,2372222,Almería,Marc Pubill,1,0,0,68.1,23.4,0
1458,1,failed_pass,1564,132161,69.8,21.2,87,58,2,2372222,Almería,Adri Embarba,0,0,0,101.3,71.2,0
1459,5,ball_out,184,498444,0.0,30.4,88,1,2,2372222,Rayo Vallecano,Pep Chavarría,1,0,346,0.0,0.0,0
1460,5,ball_out,1564,132161,100.0,69.6,88,1,2,2372222,Almería,Adri Embarba,0,0,346,0.0,0.0,0
1461,1,failed_pass,184,94878,4.6,48.4,88,26,2,2372222,Rayo Vallecano,Stole Dimitrievski,0,0,0,62.4,23.4,0
1462,1,failed_pass,1564,195457,41.6,80.0,88,31,2,2372222,Almería,Melero,0,0,0,46.3,102.0,0
1463,5,ball_out,184,48847,54.2,0.0,88,33,2,2372222,Rayo Vallecano,Radamel Falcao,1,0,347,0.0,0.0,0
1464,5,ball_out,1564,195457,45.8,100.0,88,33,2,2372222,Almería,Melero,0,0,347,0.0,0.0,0
1465,1,pass,184,97624,56.5,0.0,88,40,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,67.2,26.1,0
1466,1,failed_pass,184,434078,67.6,27.2,88,42,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,93.7,17.0,0
1467,49,ball_recovery,1564,220871,7.1,81.8,88,46,2,2372222,Almería,Sergio Akieme,1,0,0,0.0,0.0,0
1468,83,unidentified,184,94756,86.5,16.7,88,47,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1469,1,pass,1564,220871,11.5,83.3,88,49,2,2372222,Almería,Sergio Akieme,1,0,0,30.5,84.5,0
1470,1,pass,1564,195457,30.5,84.5,88,50,2,2372222,Almería,Melero,1,0,0,32.2,64.5,0
1471,1,pass,1564,476412,33.7,58.5,88,53,2,2372222,Almería,Dion Lopy,1,0,0,46.6,6.5,0
1472,1,pass,1564,562720,46.7,6.7,88,57,2,2372222,Almería,Marc Pubill,1,0,0,44.5,15.0,0
1473,1,pass,1564,132161,60.7,22.4,89,1,2,2372222,Almería,Adri Embarba,1,0,0,58.3,31.6,0
1474,1,failed_pass,1564,476412,60.3,30.7,89,4,2,2372222,Almería,Dion Lopy,0,0,0,74.1,101.7,0
1475,5,ball_out,184,48847,26.2,0.0,89,7,2,2372222,Rayo Vallecano,Radamel Falcao,1,0,347,0.0,0.0,0
1476,5,ball_out,1564,476412,73.8,100.0,89,7,2,2372222,Almería,Dion Lopy,0,0,347,0.0,0.0,0
1477,1,failed_pass,184,97624,31.0,0.0,89,25,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,39.4,27.5,0
1478,8,cut_pass,1564,493344,60.6,62.8,89,26,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1479,1,pass,184,498444,45.0,44.2,89,28,2,2372222,Rayo Vallecano,Pep Chavarría,1,0,0,34.9,69.2,0
1480,1,pass,184,178424,34.8,71.0,89,30,2,2372222,Rayo Vallecano,Alfonso Espino,1,0,0,43.7,86.4,0
1481,61,touched_ball,184,498444,75.5,91.9,89,35,2,2372222,Rayo Vallecano,Pep Chavarría,0,0,0,0.0,0.0,0
1482,49,ball_recovery,1564,562720,21.7,12.0,89,38,2,2372222,Almería,Marc Pubill,1,0,0,0.0,0.0,0
1483,1,pass,1564,562720,19.8,21.5,89,40,2,2372222,Almería,Marc Pubill,1,0,0,14.2,30.3,0
1484,1,pass,1564,469402,14.2,30.4,89,41,2,2372222,Almería,Edgar González,1,0,0,24.4,33.9,0
1485,1,pass,1564,476412,31.5,60.2,89,46,2,2372222,Almería,Dion Lopy,1,0,0,37.1,89.9,0
1486,4,foul_received,1564,432838,41.3,88.8,89,49,2,2372222,Almería,Luis Suárez,1,0,152,0.0,0.0,0
1487,4,foul_committed,184,97624,58.7,11.2,89,49,2,2372222,Rayo Vallecano,Iván Balliu,0,0,152,0.0,0.0,0
1488,1,pass,1564,220871,45.6,89.4,90,5,2,2372222,Almería,Sergio Akieme,1,0,0,51.4,41.9,0
1489,1,pass,1564,469402,51.6,40.0,90,8,2,2372222,Almería,Edgar González,1,0,0,59.9,10.7,0
1490,1,pass,1564,562720,59.9,10.7,90,11,2,2372222,Almería,Marc Pubill,1,0,0,54.0,30.6,0
1491,1,pass,1564,469402,54.0,30.6,90,13,2,2372222,Almería,Edgar González,1,0,0,54.0,54.0,0
1492,1,failed_pass,1564,210977,55.5,60.9,90,17,2,2372222,Almería,Srdjan Babic,0,0,0,70.3,87.4,0
1493,8,cut_pass,184,94756,35.4,11.6,90,18,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,0.0,0.0,0
1494,83,unidentified,184,48847,41.2,10.5,90,21,2,2372222,Rayo Vallecano,Radamel Falcao,0,0,0,0.0,0.0,0
1495,45,dribble_received,184,94756,40.3,9.6,90,22,2,2372222,Rayo Vallecano,Salvi Sánchez,0,0,0,0.0,0.0,0
1496,3,dribble_successful,1564,195457,59.7,90.4,90,22,2,2372222,Almería,Melero,1,0,0,0.0,0.0,0
1497,1,pass,1564,195457,60.9,91.2,90,23,2,2372222,Almería,Melero,1,0,0,69.4,92.4,0
1498,1,failed_pass,1564,220871,71.4,92.6,90,26,2,2372222,Almería,Sergio Akieme,0,0,0,81.8,57.5,0
1499,12,clearance,184,77359,19.0,47.5,90,28,2,2372222,Rayo Vallecano,Florian Lejeune,1,0,0,48.0,56.9,0
1500,1,pass,1564,469402,52.5,40.9,90,31,2,2372222,Almería,Edgar González,1,0,0,59.6,24.4,0
1501,1,pass,1564,562720,59.6,24.3,90,33,2,2372222,Almería,Marc Pubill,1,0,0,67.9,13.1,0
1502,1,pass,1564,132161,64.7,27.0,90,37,2,2372222,Almería,Adri Embarba,1,0,0,63.6,39.5,0
1503,1,pass,1564,476412,65.4,37.3,90,40,2,2372222,Almería,Dion Lopy,1,0,0,65.2,26.4,0
1504,1,pass,1564,493344,67.7,26.1,90,43,2,2372222,Almería,Sergio Arribas,1,0,0,82.4,4.7,0
1505,1,pass,1564,562720,82.4,4.7,90,46,2,2372222,Almería,Marc Pubill,1,0,0,91.0,41.5,0
1506,13,chance_missed,1564,432838,91.0,41.5,90,47,2,2372222,Almería,Luis Suárez,1,22,0,0.0,0.0,0
1507,49,ball_recovery,184,97624,3.3,12.0,90,52,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,0.0,0.0,0
1508,1,failed_pass,184,97624,2.8,7.8,90,52,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,38.4,5.6,0
1509,1,failed_pass,1564,210977,65.5,96.3,90,54,2,2372222,Almería,Srdjan Babic,0,0,0,78.9,100.7,0
1510,5,ball_out,184,97624,23.5,0.0,90,57,2,2372222,Rayo Vallecano,Iván Balliu,1,0,347,0.0,0.0,0
1511,5,ball_out,1564,210977,76.5,100.0,90,57,2,2372222,Almería,Srdjan Babic,0,0,347,0.0,0.0,0
1512,1,failed_pass,184,97624,30.2,0.0,91,15,2,2372222,Rayo Vallecano,Iván Balliu,0,0,0,42.0,10.1,0
1513,1,pass,1564,220871,60.5,90.5,91,16,2,2372222,Almería,Sergio Akieme,1,0,0,67.0,90.9,0
1514,49,ball_recovery,1564,539673,67.0,90.9,91,16,2,2372222,Almería,Marko Milovanovic,1,0,0,0.0,0.0,0
1515,1,pass,1564,539673,67.0,90.9,91,18,2,2372222,Almería,Marko Milovanovic,1,0,0,70.2,80.0,0
1516,61,touched_ball,1564,493344,70.2,80.0,91,18,2,2372222,Almería,Sergio Arribas,1,0,0,0.0,0.0,0
1517,1,pass,1564,432838,72.6,59.4,91,21,2,2372222,Almería,Luis Suárez,1,0,0,66.2,28.9,0
1518,1,pass,1564,562720,66.3,28.2,91,24,2,2372222,Almería,Marc Pubill,1,0,0,70.0,37.7,0
1519,3,failed_dribble,1564,132161,69.9,39.2,91,25,2,2372222,Almería,Adri Embarba,0,0,0,0.0,0.0,0
1520,7,tackle,184,587592,30.1,60.8,91,25,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,0.0,0.0,0
1521,49,ball_recovery,184,587592,32.8,57.4,91,26,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,0.0,0.0,0
1522,1,pass,184,587592,32.8,57.4,91,26,2,2372222,Rayo Vallecano,Diego Méndez,1,0,0,39.7,61.6,0
1523,1,pass,184,434078,58.4,66.9,91,34,2,2372222,Rayo Vallecano,Isi Palazón,1,0,0,65.1,22.5,0
1524,1,pass,184,94756,64.6,9.8,91,38,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,58.5,14.1,0
1525,1,pass,184,97624,59.9,14.5,91,39,2,2372222,Rayo Vallecano,Iván Balliu,1,0,0,66.2,7.4,0
1526,1,pass,184,94756,79.0,5.6,91,43,2,2372222,Rayo Vallecano,Salvi Sánchez,1,0,0,70.5,24.5,0
1527,1,failed_pass,184,434078,70.4,24.5,91,44,2,2372222,Rayo Vallecano,Isi Palazón,0,0,0,73.2,32.1,0
1528,49,ball_recovery,1564,210977,28.7,67.2,91,46,2,2372222,Almería,Srdjan Babic,1,0,0,0.0,0.0,0
1529,1,pass,1564,210977,28.7,67.2,91,46,2,2372222,Almería,Srdjan Babic,1,0,0,37.2,62.0,0
1530,1,pass,1564,493344,37.2,62.0,91,47,2,2372222,Almería,Sergio Arribas,1,0,0,33.0,63.0,0
1531,1,pass,1564,210977,29.2,65.4,91,50,2,2372222,Almería,Srdjan Babic,1,0,0,28.1,22.7,0
1532,1,pass,1564,562720,28.1,22.7,91,53,2,2372222,Almería,Marc Pubill,1,0,0,27.6,27.1,0
